Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-0101	0.00806627637324597	0.0929304381775246	0.0175724657457343	0.123694927205763	0	0.064040558459115	0	0.0778214646474778	0	0.0747338790407062	0	0.0409846505772244	0.0144825514505121	0.120464015321915	0.0673284097488263	0.187121150269386	0.00742596501138031	0	0.103333247971189	0	0	0	0	0.76719482129865	0.734307989309451
MB-0116	0.0420222348202878	0	0.0614499954823502	0.0999103917161736	0	0.226259488779607	0.00890888558594715	0.0482129127920293	0	0.0154416977094942	0.0442896825543484	0	0.0132407653482676	0.0276711151877051	0.0418190060397885	0.187971732661127	0.00123054418154628	0.00607754006012593	0.133011435691576	0.0402481822175961	0	0.00223438917202944	0	0.636259828972265	0.806285923706453
MB-0123	0.011584981348244	0.0561201558614693	0.0179420868641834	0.0480182518758742	0	0.188530842249328	0.0257897501964134	0.0422964071378932	0	0.0426048622963214	0.0116364563456904	0	0.0452635301199161	0.0255566591640962	0.0577283578714496	0.221323586684143	0.0160905566409949	0	0.152451314246747	0.0353104639913604	0	0.0017517371058758	0	0.624004251860502	0.815960180252098
MB-0126	0.0113970482214468	0.0451043220459981	0.00692636863780252	0.0529709699275272	0	0.0433740084158734	0	0.0503007127675803	0.0553319376811514	0.00946906525361173	0.0414719649484099	0	0.00312890424545536	0.194766964732229	0.0558907718981574	0.280446659960793	0.00368082707217919	0	0.100744221721863	0.0380317243511812	0	0.00696352811873945	0	0.808699631376092	0.695496443213318
MB-0128	0.0731972098561018	0.0839497126271801	0	0.0647049407752584	0	0.2376815241344	0.0537386635090698	0.071086381419916	0	0.00370469264239236	0.00492392891008149	0.00764239474794066	0.108068053402123	0.0516285549260855	0.0372352791280479	0.102721941791405	0.016934890175114	0.0143479554687039	0.0646819937723656	0.00375188271381427	0	0	0	0.626132036448098	0.815342491514037
MB-0136	0.0127457502543898	0.0649302738439256	0.0119012039386708	0.145356299960423	0	0.0720142302327281	0.0742901146072092	0.0709160996870329	0	0.100948337462138	0	0.0280302447530771	0.0150448029312082	0.077628597485709	0.0704167328385107	0.171503938972846	0.0118634578080665	0	0.0714955604444966	0	0	0.000914354779568856	0	0.715692691738599	0.761108230012773
MB-0138	0.0329746450927041	0.00848401842304029	0.125246112561805	0.105696106057492	0	0.164924238944287	0	0.0688264812211346	0.0203471429963215	0.00792948153333539	0	0.0384345638206062	0.030838150008076	0.0111635736448339	0.0681845041484175	0.108379573898775	0.0169591939645876	0	0.17548551962644	0.0161266940581443	0	0	0	0.701906891083672	0.769321307931603
MB-0147	0.0254626930687497	0.0299243208694576	0.00124225186603609	0.0569661245003629	0	0.120754644467946	0.0118602473613411	0.0569411876341042	0.0343345704682996	0	0.0241369422239582	0.0130404777683511	0.0582515625088587	0.221117271525335	0.048410766212528	0.178126029124642	0.00395735582753516	0	0.112682387566104	0	0	0.00279116700639043	0	0.514275684574987	0.863176312638978
MB-0176	0.0200036802392846	0.028379512834411	0.0797842138160221	0.0572289058607631	0	0.193291030179396	0	0.0619953693464267	0	0.0340452751531259	0	0.0213701388183988	0.0259053307962678	0.0318982606278185	0.0543021053653586	0.187423055173246	0.00551416063049741	0	0.110826786621539	0.0880321745374441	0	0	0	0.619946060634055	0.812782539093383
MB-0177	0.0308209386761113	0.0204661747777363	0.0441677094816874	0.0439757946921243	0	0.107231822596694	0	0.035574091283432	0.00854871233507595	0.0251964167946892	0.0123173242059264	0.0113609316419465	0.0573735875788544	0.0528743679125757	0.0462468624407154	0.269049524575056	0.00599206655678216	0	0.204304361491891	0.0203675904996291	0	0.00413172245907267	0	0.65254357781593	0.797992758818929
MB-0199	0.00216622263540085	0.0305044217154438	0.0503926821877153	0.0910644301982529	0	0.169436338136938	0.00319107151877281	0.0489867859233008	0	0.0499806794498364	0	0.0350304562639312	0.0251537309852068	0.106178312225697	0.0546474626741306	0.153092663892777	0.0198333474837582	0.00465967073798116	0.145900576749429	0.00736728690183611	0	0.00241386031959144	0	0.675819310945104	0.788475802620006
MB-0202	0.00332950988139695	0.0570426395065356	0.0135652839094036	0.103336021101896	0	0.0288082684678351	0	0.110678676571861	0	0.00749988343040602	0	0.0727614148273282	0.0220103197251964	0.0296112649256536	0.0878606287600669	0.295167258507413	0.0240710062911909	0	0.0509495548859148	0.0820076844608095	0.00118237093854156	0.0101182138085514	0	0.664913309892155	0.782793909496038
MB-0203	0.0278057225007914	0.0394133322072669	0.0293705776680894	0.116542029643593	0	0.121579926727114	0	0.0537311956326774	0.000742385492968114	0.0115014162369641	0	0.0619744561387062	0.0334384462111679	0.0437968064781735	0.0911889881677465	0.250167938101266	0.0139459052375478	0.00230240479966608	0.0488331957199785	0.0387775974409036	0.0129742931359567	0.00191338245942341	0	0.670895055800303	0.784342995220227
MB-0215	0.0198951733201999	0.0316614527893816	0.0700820233192762	0.131005568720595	0	0.135755816999603	0.00148122691956569	0.0755423631465035	0	0.0263824617797928	0.00149932584139075	0.00504089772792934	0.0219848028540842	0.0565696397309933	0.106816645854391	0.16058267440306	0.0106037719837391	0	0.124989266683115	0.0185324776702244	0.00121325058744091	0.000361159668714093	0	0.709377219586003	0.767769793655487
MB-0218	0.0258179719614471	0.00648466837074481	0.00891464890193382	0.0380238788959739	0	0.0783435060741431	0	0.061175630782332	0.0209420177939041	0	0.0175506899155008	0.022018069355519	0.0127244031168139	0.204986197118908	0.0523754378042704	0.250622137543272	0	0	0.13510838880762	0.0533408554204304	0	0.0115714981371871	0	0.764120477328788	0.718718543397239
MB-0224	0.0194902580563969	0.0632239520765224	0.0492289877165822	0.0897399224616296	0	0.196531886617515	0	0.0689721907505027	0	0.0220068905036219	0.0338199417744147	0	0.0337239285186258	0.0356930349092304	0.0725868731854048	0.222726546337225	0.0026241764741552	0	0.0603285844011503	0.0293028262170229	0	0	0	0.666722403950724	0.791728113411723
