Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
MB-0597	0.0352376026617897	0	0.0421684309712501	0.0909643860534467	0	0.222176961859848	0	0.0371808125769278	0	0.0525367380461131	0	0.0100324846445311	0.0848479423210058	0	0.0408288791088064	0.215309305000781	0.0102660453280403	0.000705715796415285	0.0377086298795642	0.109008854420841	0.0110272113306395	0	0	0.537151120171194	0.85254650144151
MB-0598	0.016921323220958	0.0563380615572077	0.00647918857209826	0.0717928036181943	0	0.116370597475561	0	0.0738578266274807	0.0340247417395531	0.0530890234363099	0	0.042434731430589	0.0155170363731662	0.0331003671565978	0.0730498199080077	0.202316780653861	0.0136366831420153	0.00730540502249626	0.172532026356941	0.00193823286896941	0	0.00929535083999338	0	0.588038633520092	0.830351646258082
MB-0611	0.0102287692885488	0.0273203150185814	0.124756403230928	0.095364746361792	0	0.0780399938296324	0.00811808375376794	0.0475558476852197	0	0.0550927731893639	0	0.070053586936282	0.0676679878346319	0.0473065314668459	0.084404319328808	0.174634392030097	0	0.0345249610159509	0.0749312890295498	0	0	0	0	0.652490980065113	0.793603363725376
MB-0621	0.0280064087435078	0.0213033881804765	0.0716242223537052	0.157827558801815	0	0	0	0.0739754197404879	0.0119670454196463	0.0680483790423506	0	0.0305062730144106	0.00393763361263642	0.0669115373747888	0.0602976370478072	0.202649156636513	0.00658489429022436	0	0.189015241018229	0.00507478804048819	0	0.00227041668291242	0	0.65488002739307	0.795238182800481
MB-0623	0.0195384286656814	0.0303861079141212	0.0237473445091843	0.0984704392903381	0	0.0969617394252193	0.00299701531337999	0.0565741402148379	0.0185386860938284	0.0338732051491908	0	0.0273535089056247	0.034930613388693	0.0790001767347135	0.0574658112697338	0.181886123621882	0.00669263365712057	0	0.211001510051375	0.0187064941572588	0	0.001876021637818	0	0.594922080845829	0.826119753503684
MB-0655	0	0.0536184226748276	0.0368595072768168	0.0476772477152763	0	0.174873718849565	0.027313505841181	0.0659160910578038	0.00534342920067696	0.0527969694580007	0	0.0420950597854777	0.0311656068167302	0.063957116658665	0.108145936266123	0.140869229748925	0.0218375068911074	0	0.127530651758824	0	0	0	0	0.593106028852393	0.827630072639192
MB-0872	0.0282893017618615	0.156206377153804	0.146224548453234	0.0974599642310621	0	0.063620002048085	0.0251971886963347	0.107798094545403	0.00775174094517206	0.0274809977844578	0	0.0078083778711909	0.012324875490471	0.0747296232661796	0.0365742865586646	0.118224442095871	4.68523360971928e-05	0.00588903978062511	0.0616504263789744	0.0227238606025117	0	0	0	0.741244493632898	0.735826607557437
MB-0882	0.0255562800045201	0.0547306827135999	0.00858101997495609	0.0552848802185417	0	0.123459504258141	0	0.0597915280471609	0.00833562922182837	0	0	0.0432098823396884	0.0310015650060659	0.109722660107371	0.0446315626016214	0.210703899154141	0	0.0134541549606475	0.17137650512093	0.0327407442142929	0	0.00741950205649363	0	0.453575842274739	0.892012320508935
MB-0897	0.0102089024312025	0.0372059456405117	0.128074955085675	0.0828873439190502	0.0352350844734121	0.0263990197426496	0.00210754076346694	0.08157864362034	0.0383848072663398	0.0157470450789936	0.0133047660408852	0.0228844371115661	0.0203793252267634	0.102056059796621	0.044893401231585	0.192469468905996	0.0176564920038715	0	0.125539773603389	0	0	0.0029869880576806	0	0.527000322863403	0.860053109400139
MB-0904	0.015845320222544	0.0480919326040589	0.00749405341945775	0.122457030166401	0	0.0158766866183827	0	0.0791733858629595	0.0623192357437268	0.0520567852443739	0	0.0354702571865769	0.0219189462150977	0.185331697015533	0.0958365903172396	0.170726802173588	0.034641614780739	0	0.0321052100725167	0.0195230041280907	0	0.00113144822871373	0	0.763706376362692	0.725784657603166
